,components
2009-01-20 00:00:00,"['ADBE', 'ADP', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'ORLY', 'PCAR', 'PAYX', 'QCOM', 'ROST', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'BIDU', 'XLNX', 'CHKP', 'CTXS', 'HSIC', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'STX', 'CA', 'YHOO', 'SRCL', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MXIM', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'LIFE', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'WCRX', 'INFY', 'TEVA', 'FSLR', 'FLIR', 'ILMN', 'NIHD', 'URBN', 'JOY', 'CEPH', 'MICC', 'GENZ', 'CTAS', 'DISH', 'FWLT', 'HOLX', 'JBHT', 'LOGI', 'PDCO', 'AKAM', 'MNST', 'IAC', 'LBTYA', 'PPDI', 'RYAAY', 'STLD', 'JNPR', 'JAVA', 'FMCN']"
2008-12-22 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'BIDU', 'XLNX', 'CHKP', 'CTXS', 'HSIC', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'STX', 'CA', 'YHOO', 'SRCL', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'FLIR', 'NIHD', 'JOY', 'CEPH', 'MICC', 'GENZ', 'CTAS', 'DISH', 'FWLT', 'HOLX', 'LOGI', 'PDCO', 'AKAM', 'MNST', 'IAC', 'LBTYA', 'RYAAY', 'STLD', 'JNPR', 'JAVA', 'FMCN', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LWIN', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM']"
2008-11-10 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'BIDU', 'XLNX', 'CHKP', 'CTXS', 'HSIC', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'CA', 'YHOO', 'SRCL', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'FLIR', 'NIHD', 'JOY', 'CEPH', 'MICC', 'GENZ', 'CTAS', 'DISH', 'FWLT', 'HOLX', 'LOGI', 'PDCO', 'AKAM', 'MNST', 'IAC', 'LBTYA', 'RYAAY', 'STLD', 'JNPR', 'JAVA', 'FMCN', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LWIN', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW']"
2008-07-21 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'BIDU', 'XLNX', 'CHKP', 'CTXS', 'HSIC', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'CA', 'YHOO', 'SRCL', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'NIHD', 'JOY', 'CEPH', 'MICC', 'GENZ', 'CTAS', 'DISH', 'FWLT', 'HOLX', 'LOGI', 'PDCO', 'AKAM', 'MNST', 'IAC', 'LBTYA', 'RYAAY', 'STLD', 'JNPR', 'JAVA', 'FMCN', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LWIN', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'UAL']"
2008-05-19 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'BIDU', 'XLNX', 'CHKP', 'CTXS', 'HSIC', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'SRCL', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'NIHD', 'JOY', 'CEPH', 'MICC', 'GENZ', 'CTAS', 'DISH', 'FWLT', 'HOLX', 'LOGI', 'PDCO', 'AKAM', 'MNST', 'IAC', 'LBTYA', 'RYAAY', 'STLD', 'JNPR', 'JAVA', 'FMCN', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LWIN', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'UAL', 'TLAB']"
2008-04-30 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'BIDU', 'XLNX', 'CHKP', 'CTXS', 'HSIC', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'SRCL', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'NIHD', 'JOY', 'CEPH', 'MICC', 'GENZ', 'CTAS', 'DISH', 'FWLT', 'HOLX', 'LOGI', 'PDCO', 'AKAM', 'MNST', 'IAC', 'LBTYA', 'RYAAY', 'STLD', 'JNPR', 'JAVA', 'FMCN', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LWIN', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'UAL', 'TLAB', 'BEAS']"
2007-12-24 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'BIDU', 'XLNX', 'CHKP', 'CTXS', 'HSIC', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'NIHD', 'JOY', 'CEPH', 'MICC', 'GENZ', 'CTAS', 'DISH', 'FWLT', 'LOGI', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'RYAAY', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LWIN', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'UAL', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR']"
2007-12-04 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'HSIC', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'NIHD', 'JOY', 'CEPH', 'MICC', 'GENZ', 'CTAS', 'DISH', 'FWLT', 'LOGI', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'RYAAY', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LWIN', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'UAL', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR']"
2007-10-08 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'HSIC', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'NIHD', 'JOY', 'CEPH', 'MICC', 'GENZ', 'CTAS', 'DISH', 'FWLT', 'LOGI', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'RYAAY', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'UAL', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC']"
2007-10-02 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'NIHD', 'JOY', 'CEPH', 'MICC', 'GENZ', 'CTAS', 'DISH', 'FWLT', 'LOGI', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'RYAAY', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'UAL', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM']"
2007-07-12 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'NIHD', 'JOY', 'CEPH', 'MICC', 'GENZ', 'CTAS', 'DISH', 'LOGI', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'RYAAY', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'UAL', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET']"
2007-06-01 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'NIHD', 'JOY', 'MICC', 'GENZ', 'CTAS', 'DISH', 'LOGI', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'RYAAY', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'UAL', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET', 'MEDI']"
2007-03-08 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'NIHD', 'JOY', 'MICC', 'GENZ', 'CTAS', 'DISH', 'LOGI', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'RYAAY', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'AEO']"
2007-02-14 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'NIHD', 'JOY', 'MICC', 'GENZ', 'CTAS', 'DISH', 'LOGI', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'AEO', 'APCC']"
2007-02-01 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'VRTX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'INFY', 'TEVA', 'NIHD', 'JOY', 'MICC', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'LVLT', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'AEO', 'APCC', 'CMVT']"
2006-12-18 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'NIHD', 'JOY', 'MICC', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'AEO', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'URBN']"
2006-12-12 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'QRTEA', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'NIHD', 'JOY', 'MICC', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'URBN', 'RHT']"
2006-10-24 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'NIHD', 'JOY', 'MICC', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'URBN', 'RHT', 'ATYT']"
2006-05-08 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'NIHD', 'JOY', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'AKAM', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'URBN', 'RHT', 'ATYT', 'PIXR']"
2006-04-20 00:00:00,"['ADBE', 'GOOGL', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'ADSK', 'BIIB', 'CSCO', 'CTSH', 'CMCSA', 'COST', 'FAST', 'GILD', 'INTC', 'INTU', 'ISRG', 'MSFT', 'NVDA', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'ATVI', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'NLOK', 'CELG', 'ESRX', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'CHRW', 'EXPD', 'GRMN', 'SPLS', 'WYNN', 'BRCM', 'ALTR', 'EXPE', 'MCHP', 'SHLD', 'XRAY', 'DELL', 'ORCL', 'APOL', 'EA', 'FLEX', 'LRCX', 'MRVL', 'BB', 'VRSN', 'TEVA', 'NIHD', 'JOY', 'GENZ', 'CTAS', 'DISH', 'PDCO', 'IAC', 'LBTYA', 'JNPR', 'JAVA', 'AMLN', 'CDNS', 'DISCA', 'LAMR', 'PETM', 'SNDK', 'SIRI', 'VMED', 'WFM', 'MWW', 'TLAB', 'BEAS', 'ERIC', 'PTEN', 'ROST', 'SEPR', 'XMSR', 'CKFR', 'CDWC', 'MXIM', 'BMET', 'MEDI', 'APCC', 'CMVT', 'JDSU', 'LNCR', 'URBN', 'RHT', 'ATYT', 'PIXR', 'CHIR']"
